strategy,symbol,params,final_capital,total_return_pct,weekly_return_pct,n_trades,win_rate_pct,profit_factor,max_drawdown_pct,sharpe_annual,n_weeks
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",10043.46,0.4346,0.0037,156,25.0,1.0013,35.53,0.1795,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",10005.51,0.0551,0.0005,150,30.0,1.0001,34.68,0.1866,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",9989.17,-0.1083,-0.0009,110,27.27,0.9995,34.07,0.1399,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",9969.0,-0.31,-0.0026,102,26.47,0.9983,35.81,0.1158,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",9954.58,-0.4542,-0.0039,94,26.6,0.9975,33.24,0.1221,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",9925.79,-0.7421,-0.0063,113,20.35,0.9966,33.85,0.1307,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",9915.99,-0.8401,-0.0072,90,28.89,0.9941,20.09,0.0833,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",9886.07,-1.1393,-0.0097,90,36.67,0.9947,36.66,0.1297,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",9856.05,-1.4395,-0.0123,117,31.62,0.9941,36.13,0.1488,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",9749.97,-2.5003,-0.0214,90,32.22,0.9879,32.12,0.1155,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",9731.53,-2.6847,-0.0229,88,27.27,0.9829,36.72,0.0767,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",9688.14,-3.1186,-0.0266,90,36.67,0.9848,36.17,0.1033,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",9673.7,-3.263,-0.0279,90,32.22,0.984,32.0,0.1025,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",9635.32,-3.6468,-0.0311,93,29.03,0.9844,36.23,0.1111,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",9581.85,-4.1815,-0.0357,98,31.63,0.9792,35.49,0.0657,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",9555.93,-4.4407,-0.0379,106,22.64,0.9773,34.73,0.0716,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",9545.0,-4.55,-0.0389,69,20.29,0.9692,40.92,0.0524,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",9522.43,-4.7757,-0.0408,80,17.5,0.9672,40.27,0.0614,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",9477.08,-5.2292,-0.0447,97,24.74,0.9761,35.85,0.0653,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",9416.33,-5.8367,-0.0499,92,21.74,0.9682,39.04,0.046,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",9408.28,-5.9172,-0.0505,143,25.17,0.9779,33.34,0.0976,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",9352.5,-6.475,-0.0553,98,27.55,0.9688,36.14,0.0469,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",9199.03,-8.0097,-0.0684,88,28.41,0.9407,20.09,-0.0834,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",9042.44,-9.5756,-0.0818,102,25.49,0.9447,37.0,-0.0519,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",9016.15,-9.8385,-0.084,96,27.08,0.9513,36.46,-0.008,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",8901.68,-10.9832,-0.0938,84,16.67,0.924,40.39,-0.0412,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",8821.96,-11.7804,-0.1006,104,22.12,0.9409,35.17,-0.0185,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",8638.63,-13.6137,-0.1163,80,20.0,0.9134,41.28,-0.1113,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",8599.35,-14.0065,-0.1196,114,21.93,0.9279,37.88,-0.0781,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",8498.94,-15.0106,-0.1282,84,16.67,0.8943,38.15,-0.1158,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",8499.44,-15.0056,-0.1282,97,26.8,0.9222,36.85,-0.0893,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",8472.8,-15.272,-0.1305,90,31.11,0.9239,36.77,-0.0853,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",8454.6,-15.454,-0.132,86,16.28,0.8904,40.52,-0.1288,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",8317.84,-16.8216,-0.1437,92,17.39,0.8866,38.07,-0.1466,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",8184.67,-18.1533,-0.1551,88,30.68,0.9072,37.15,-0.1373,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",8110.31,-18.8969,-0.1614,82,15.85,0.8616,40.52,-0.2015,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",8109.46,-18.9054,-0.1615,78,15.38,0.8579,40.22,-0.2081,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",8103.75,-18.9625,-0.162,88,30.68,0.8997,36.52,-0.1466,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",8025.01,-19.7499,-0.1687,22,18.18,0.5623,36.29,-0.8919,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",8010.69,-19.8931,-0.1699,22,22.73,0.588,36.21,-0.8654,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",7921.09,-20.7891,-0.1776,27,14.81,0.5479,36.22,-0.9072,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",7824.29,-21.7571,-0.1858,23,21.74,0.537,36.55,-0.9376,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",7812.64,-21.8736,-0.1868,26,23.08,0.5774,36.19,-1.0904,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",7782.54,-22.1746,-0.1894,19,26.32,0.531,36.44,-0.9413,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",7632.37,-23.6763,-0.2022,23,17.39,0.4726,36.29,-1.2571,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",7553.24,-24.4676,-0.209,23,21.74,0.4911,36.54,-1.2181,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",7441.47,-25.5853,-0.2185,24,20.83,0.4521,36.55,-1.275,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",7438.39,-25.6161,-0.2188,29,13.79,0.4496,36.22,-1.3574,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",7376.74,-26.2326,-0.2241,20,25.0,0.4443,36.44,-1.2491,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",7086.34,-29.1366,-0.2489,30,13.33,0.3677,36.22,-1.7238,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",7023.73,-29.7627,-0.2542,30,20.0,0.4313,36.9,-1.6554,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",6927.76,-30.7224,-0.2624,28,25.0,0.4392,36.87,-1.6369,117.1
